Id,city,age,sex,social_class,primary_business,secondary_business,annual_income,monthly_expenses,old_dependents,young_dependents,home_ownership,type_of_house,occupants_count,house_area,sanitary_availability,water_availabity,loan_purpose,loan_tenure,loan_installments,loan_amount
28277,Muzaffarpur,35,F,Mynority,Goat rearing,Agriculture,16800,3000,0,1,1,R,3,150,0,1,Meat Businesses,12,50,12000
28278,Bahoriband,33,F,OBC,Cow Rearing,none,48000,2500,0,1,1,T2,1,400,0,0.5,Animal husbandry,12,12,12000
28279,Muzaffarpur,30,F,OBC,Buffalo rearing,Agriculture,16800,3000,0,2,1,R,4,135,0,1,Animal husbandry,12,50,12000
28280,Bahoriband,36,F,OBC,Cow Rearing,none,48000,2500,0,1,1,T2,1,400,0,0.5,Animal husbandry,12,12,12000
28281,Bahoriband,36,F,OBC,Cow Rearing,none,48000,2500,0,1,1,T2,1,500,0,0.5,Animal husbandry,12,12,12000
28282,Bahoriband,24,F,OBC,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,12000
28283,Bahoriband,26,F,OBC,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,12000
28284,Bahoriband,23,F,OBC,Cow Rearing,none,48000,2000,0,1,1,T2,1,500,0,0.5,Animal husbandry,12,12,12000
28285,Bahoriband,37,F,OBC,Cow Rearing,none,48000,2500,0,0,1,T2,1,600,0,0.5,Animal husbandry,12,12,12000
28286,Pune,45,F,Mahar,Eggs selling,none,110000,4000,0,0,1,R,3,250,0,1,Meat Businesses,12,12,12000
28287,Bahoriband,26,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28288,Pune,24,F,Mahar,Artificial Jewellery Business,none,96000,3000,0,2,1,T1,4,150,1,1,Artifical Jewellry Selling,12,12,12000
28289,Imphal,45,F,OBC,School,none,36000,1500,0,3,1,T2,4,1900,1,0.5,Education Loan,12,12,14000
28290,Bahoriband,37,F,ST,Cow Rearing,none,48000,2500,1,1,1,T2,1,400,0,0.5,Animal husbandry,12,12,8000
28291,Imphal,31,F,OBC,School,none,36000,2000,0,3,1,T2,4,1200,1,1,Education Loan,12,12,14000
28292,Bahoriband,23,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28293,Bahoriband,34,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28294,Imphal,36,F,OBC,School,none,36000,1500,0,2,1,T2,6,1800,1,0.5,Education Loan,12,12,7000
28295,Bahoriband,47,F,ST,Cow Rearing,none,48000,2500,0,0,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28296,Bahoriband,48,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28297,Bahoriband,26,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28298,Bahoriband,32,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28299,Imphal,35,F,OBC,School,none,36000,2000,1,2,1,T2,5,1350,1,1,Education Loan,12,12,14000
28300,Muzaffarpur,40,F,OBC,General store,Agriculture,18000,3000,0,1,1,T1,3,100,1,1,Retail Store,12,50,12000
28301,Bahoriband,35,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28302,Bahoriband,29,F,S.T.,Cow Rearing,none,48000,2500,0,1,1,T2,1,400,0,0.5,Animal husbandry,12,12,8000
28303,Impahal,26,F,OBC,School,none,30000,1000,0,2,1,T2,4,1550,1,0.5,Education Loan,12,12,7000
28304,Muzaffarpur,40,F,OBC,Tailoring,Agriculture,16800,3000,0,1,1,R,3,100,1,1,Apparels,12,50,12000
28305,Bahoriband,35,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28306,Muzaffarpur,40,F,OBC,Goat rearing,Agriculture,14400,3000,0,0,1,R,3,120,1,1,Meat Businesses,12,50,12000
28307,Bahoriband,33,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28308,Bahoriband,40,F,ST,Cow Rearing,none,12000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28309,Bahoriband,36,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28310,Imphal,37,F,OBC,School,none,30000,1500,0,3,1,T2,5,1400,1,1,Education Loan,12,12,7000
28311,Bahoriband,38,F,ST,Cow Rearing,none,48000,2500,0,1,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28312,Bahoriband,38,F,ST,Cow Rearing,none,48000,2000,0,1,1,T2,1,500,0,0.5,Animal husbandry,12,12,8000
28313,Bahoriband,38,F,ST,Cow Rearing,none,12000,2000,0,2,1,T2,1,500,0,0.5,Animal husbandry,12,12,8000
28314,Bahoriband,29,F,ST,Cow Rearing,none,48000,2500,0,0,1,T2,1,400,0,0.5,Animal husbandry,12,12,8000
28315,Impahal,44,F,OBC,School,none,36000,2000,0,2,1,T2,5,1700,1,1,Education Loan,12,12,7000
28316,Bahoriband,29,F,ST,Cow Rearing,none,48000,2500,0,0,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28317,Imphal,42,F,OBC,School,none,36000,2500,0,2,1,T2,5,5950,1,0.5,Education Loan,12,12,14000
28318,Bahoriband,45,F,ST,Cow Rearing,none,48000,2500,0,0,1,T2,1,600,0,0.5,Animal husbandry,12,12,8000
28319,Santipur,45,F,S.c,Grocery store,none,60000,3200,0,0,1,T1,4,900,1,1,Agro Based Businesses,12,50,14000
28320,Imphal,42,F,OBC,School,none,42000,1500,0,2,1,T2,4,5850,1,0.5,Education Loan,12,12,14000
28321,Santipur,34,F,S.c,Handloom Work,none,60000,3000,0,1,1,T1,3,600,1,1,Handicrafts,12,50,10000
28322,Imphal,23,F,OBC,School,none,42000,2500,1,2,1,T2,5,1740,1,0.5,Education Loan,12,12,14000
28323,Pune,42,F,Mahar,Cloth business,none,96000,3000,0,0,1,T1,3,150,0,1,Apparels,12,12,12000
28324,Imphal,52,F,OBC,School,none,30000,1500,1,2,1,T2,6,6000,1,0.5,Education Loan,12,12,14000
28325,Imphal,45,F,ST,11th and 12th,none,48000,3000,0,2,1,T2,5,1350,1,0.5,Education Loan,12,12,14000
28326,Santipur,25,F,S.c,Handloom Work,none,60000,3000,0,2,1,T1,4,900,1,1,Handicrafts,12,50,8000
28327,Santipur,51,F,S.c,Handloom Work,none,60000,3000,0,0,1,T1,3,900,1,1,Handicrafts,12,50,15000
28328,imphal,32,F,OBC,School,none,36000,1500,0,2,1,T2,4,1500,1,0.5,Education Loan,12,12,14000
28329,Santipur,28,F,S.c,Handloom Work,none,60000,3000,0,1,1,T1,4,900,1,1,Handicrafts,12,50,15000
28330,Imphal,36,F,OBC,School,none,36000,2000,0,3,1,T2,5,1400,1,1,Education Loan,12,12,7000
28331,Santipur,30,F,S.c,Handloom Work,none,60000,3000,0,1,1,T1,3,900,1,1,Handicrafts,12,50,8000
28332,Imphal,29,F,OBC,School,none,36000,1000,0,1,1,T2,3,1300,1,0.5,Education Loan,12,12,7000
28333,Imphal,47,F,OBC,School,none,36000,2000,0,1,1,T2,5,1450,1,1,Education Loan,12,12,7000
28334,Imphal,37,F,OBC,School,none,36000,2000,0,3,1,T2,6,1400,1,1,Education Loan,12,12,14000
28335,Bishnupur,39,F,OBC,School,none,36000,2000,0,3,1,T2,5,1800,1,0.5,Education Loan,12,12,14000
28336,Bishnupur,26,F,OBC,School,none,36000,2000,0,3,1,T2,5,1800,1,0.5,Education Loan,12,12,14000
28337,Imphal,34,F,OBC,School,none,36000,2200,0,2,1,T2,4,1730,1,0.5,Education Loan,12,12,14000
28338,Bishnupur,37,F,OBC,School,none,36000,2000,0,3,1,T2,5,1500,1,0.5,Education Loan,12,12,14000
28339,Bishnupur,32,F,OBC,School,none,30000,1500,0,3,1,T2,5,1400,1,0.5,Education Loan,12,12,14000
28340,Imphal,39,F,OBC,School,none,36000,1500,0,1,1,T2,4,500,1,0.5,Education Loan,12,12,7000
28341,Bishnupur,34,F,OBC,School,none,30000,2000,0,2,1,T2,4,2000,1,0.5,Education Loan,12,12,14000
28342,Pune,28,F,Maratha,Beauty parlour,none,108000,3000,0,0,1,R,4,360,0,1,Beauty Salon,12,12,7000
28343,Bishnupur,32,F,OBC,School,none,30000,2000,0,3,1,T2,5,1800,1,0.5,Education Loan,12,12,14000
28344,Bishnupur,41,F,OBC,School,none,30000,1500,0,1,1,T2,3,1800,1,0.5,Education Loan,12,12,7000
28345,Churachandpur,25,F,STC,School,none,30000,1500,0,1,1,T2,3,1800,0,0.5,Education Loan,12,12,7000
28346,Bishnupur,33,F,OBC,School,none,30000,2000,0,2,1,T2,4,2000,1,0.5,Education Loan,12,12,14000
28347,Bishnupur,38,F,OBC,School,none,36000,2000,0,2,1,T2,5,2000,1,0.5,Education Loan,12,12,14000
28348,Churachandpur,45,F,ST,11th and 12th,none,42000,2000,0,1,1,T2,3,1800,1,0.5,Education Loan,12,12,12000
28349,Bishnupur,29,F,OBC,School,none,30000,2000,0,3,1,T2,4,1800,1,0.5,Education Loan,12,12,14000
28350,Kakching,28,F,OBC,School,none,24000,2000,0,2,1,T2,3,1500,1,0.5,Education Loan,12,12,7000
28351,Imphal,23,F,ST,School,none,36000,2000,0,2,1,T2,4,1800,1,1,Education Loan,12,12,14000
28352,Imphal,42,F,ST,School,none,36000,1500,0,2,1,T2,5,1600,1,1,Education Loan,12,12,14000
28353,Imphal,43,F,ST,School,none,36000,2000,0,5,1,T2,6,1500,1,1,Education Loan,12,12,14000
28354,Bishnupur,35,F,OBC,School,none,36000,2500,0,2,1,T2,4,1350,1,0.5,Education Loan,12,12,14000
28355,Bishnupur,38,F,OBC,School,none,30000,2000,0,1,1,T2,4,1400,1,0.5,Education Loan,12,12,7000
28356,Kakching,54,F,OBC,11th and 12th,none,36000,2000,0,1,1,T2,3,1300,1,0.5,Education Loan,12,12,12000
28357,Bishnupur,43,F,OBC,School,none,42000,2000,0,1,1,T2,5,1450,1,0.5,Education Loan,12,12,7000
28358,Kakching,40,F,OBC,School,none,36000,2000,0,2,1,T2,3,1200,1,0.5,Education Loan,12,12,7000
28359,Kakching,34,F,SC,School,none,36000,2000,0,2,1,T2,3,1300,1,1,Education Loan,12,12,7000
28360,Kakching,28,F,SC,School,none,36000,2000,0,2,1,T2,4,1300,1,1,Education Loan,12,12,7000
28361,Kakching,47,F,SC,School,none,24000,1500,0,1,1,T2,4,1300,1,1,Education Loan,12,12,7000
28362,Kakching,42,F,SC,11th and 12th,none,36000,2000,0,1,1,T2,4,1300,1,1,Education Loan,12,12,12000
28363,GWALIOR,40,F,SC,Fast Food Stall,none,60000,3000,0,1,1,R,3,600,1,1,Eateries,12,12,8000
28364,GWALIOR,37,F,SC,Vegetable vendor,none,60000,4000,0,4,1,R,1,600,1,1,Agro Based Businesses,12,12,8000
28365,GWALIOR,30,F,SC,Stone Crushing,none,48000,3000,0,4,1,T2,1,1000,0,1,Construction Related Activities,12,12,8000
28366,GWALIOR,36,F,SC,Tailoring,none,60000,3000,0,3,1,T2,1,500,0,1,Apparels,12,12,8000
28367,GWALIOR,22,F,OBC,Tailoring,none,60000,3000,0,2,1,R,1,700,1,1,Apparels,12,12,8000
28368,GWALIOR,24,F,SC,Tailoring,none,60000,3000,0,2,1,T2,1,300,0,1,Apparels,12,12,8000
28369,GWALIOR,23,F,SC,Tailoring,none,36000,1500,0,1,1,R,1,550,1,1,Apparels,12,12,8000
28370,GWALIOR,35,F,SC,Tailoring,none,60000,3000,0,2,1,R,1,200,1,1,Apparels,12,12,8000
28371,GWALIOR,24,F,SC,Tailoring,none,60000,3000,0,2,1,R,1,400,1,1,Apparels,12,12,8000
28372,GWALIOR,25,F,SC,Tailoring,none,60000,3000,0,2,1,T2,1,200,1,1,Apparels,12,12,8000
28373,GWALIOR,28,F,OBC,FUNNEL TOOL MAKING,none,60000,3000,0,2,1,T1,1,600,1,1,Others,12,12,8000
28374,GWALIOR,35,F,OBC,Fast Food Stall,none,60000,3000,0,2,1,T1,1,750,1,1,Eateries,12,12,8000
28375,GWALIOR,25,F,OBC,Tailoring,none,58000,3000,0,2,1,R,1,400,1,1,Apparels,12,12,8000
28376,Imphal,42,F,OBC,School,none,48000,3000,0,2,1,T2,4,1500,1,1,Education Loan,12,12,14000
28377,GWALIOR,30,F,OBC,Tailoring,none,48000,3500,0,3,1,T2,2,300,1,1,Apparels,12,12,8000
28378,Imphal,35,F,OBC,School,none,48000,3000,0,2,1,T2,4,1400,1,1,Education Loan,12,12,14000
28379,GWALIOR,25,F,OBC,Tailoring,none,60000,3000,0,3,1,R,2,200,1,1,Apparels,12,12,8000
28380,GWALIOR,35,F,OBC,Fast Food Stall,none,60000,3500,0,3,1,R,1,500,1,1,Eateries,12,12,8000
28381,Imphal,32,F,OBC,School,none,42000,2000,0,2,1,T2,4,1300,1,0.5,Education Loan,12,12,14000
28382,GWALIOR,35,F,SC,Bakery,none,48000,3000,0,2,1,T2,1,100,1,1,Eateries,12,12,8000
28383,GWALIOR,25,F,OBC,Vegetable vendor,none,40000,2000,1,2,1,T1,1,500,1,1,Agro Based Businesses,12,12,8000
28384,GWALIOR,34,F,OBC,Tailoring,none,36000,3000,0,3,1,T2,2,200,1,1,Apparels,12,12,8000
28385,Pusad,28,F,OBC,Stationery Shop,none,36000,2200,0,2,1,T2,2,100,1,1,Retail Store,12,12,12000
28386,GWALIOR,24,F,SC,Tailoring,none,48000,3000,0,2,1,R,1,500,1,1,Apparels,12,12,8000
28387,GWALIOR,35,F,SC,Ayurvedic herb business,none,36000,2000,0,3,1,T2,1,300,0,0.5,Agro Based Businesses,12,12,8000
28388,GWALIOR,35,F,SC,Cloth business,none,50000,3000,0,4,1,T1,1,100,1,1,Apparels,12,12,8000
28389,Pusad,30,F,OBC,Buffalo rearing,none,48000,3000,0,2,1,T2,2,1000,1,1,Animal husbandry,12,12,12000
28390,Pusad,29,F,OBC,Seeds Business,none,36000,3000,0,2,1,T2,2,300,1,1,Farming/ Agriculture,12,12,12000
28391,Pusad,26,F,ST,Centering Work,none,42000,2500,0,3,1,T2,2,100,1,1,Construction Related Activities,12,12,12000
28392,Pune,26,F,Maratha,Tailoring,none,1.00E+05,3500,0,0,1,T2,4,360,1,1,Apparels,12,12,7000
28393,GWALIOR,32,F,SC,Snacks business,none,60000,4000,0,4,1,T1,1,600,0,1,Food Items,12,12,8000
28394,GWALIOR,38,F,OBC,Centering Work,none,60000,4000,0,2,1,R,2,600,1,1,Construction Related Activities,12,12,8000
28395,SANDESHKHALI,32,F,SC,Tailoring,Daily wage labourer,60000,4000,0,1,1,T1,3,800,1,1,Apparels,12,12,5000
28396,GWALIOR,32,F,OBC,Tailoring,none,60000,3000,0,3,1,T1,1,500,1,1,Apparels,12,12,8000
28397,SANDESHKHALI,19,F,SC,Paddy processing,Daily wage labourer,54000,3800,0,0,1,T1,2,700,1,1,Agro Based Businesses,12,12,5000
28398,GWALIOR,30,F,OBC,Vegetable vendor,none,60000,4000,0,4,1,T2,1,200,1,1,Agro Based Businesses,12,12,8000
28399,SANDESHKHALI,24,F,SC,Grocery store,Daily wage labourer,54000,3800,0,0,1,T1,2,800,1,1,Agro Based Businesses,12,12,5000
28400,SANDESHKHALI,41,F,SC,Paddy processing,Daily wage labourer,54000,3800,0,2,1,T1,4,800,1,1,Agro Based Businesses,12,12,5000
28401,GWALIOR,32,F,OBC,Beauty salon,none,60000,4000,0,2,1,R,2,600,1,1,Beauty Salon,12,12,8000
28402,SANDESHKHALI,41,F,SC,Paddy processing,Daily wage labourer,54000,4000,0,1,1,T1,3,700,1,1,Agro Based Businesses,12,12,5000
28403,SANDESHKHALI,24,F,SC,Paddy processing,Daily wage labourer,54000,3800,0,1,1,R,3,800,1,1,Agro Based Businesses,12,12,5000
28404,GWALIOR,32,F,SC,General store,none,60000,4000,0,3,1,T1,1,600,1,1,Retail Store,12,12,8000
28405,SANDESHKHALI,20,F,OBC,Paddy processing,Daily wage labourer,54000,4000,0,1,1,T1,3,800,1,1,Agro Based Businesses,12,12,5000
28406,GWALIOR,28,F,OBC,Milk business,none,60000,4000,0,0,1,T1,1,400,0,1,Animal husbandry,12,12,8000
28407,GWALIOR,33,F,SC,Tailoring,none,60000,3000,0,4,1,T1,1,500,1,1,Apparels,12,12,8000
28408,Churachandpur,27,F,ST,School,none,36000,2500,0,2,1,T2,4,1400,1,1,Education Loan,12,12,14000
28409,Churachandpur,55,F,ST,School,none,36000,2000,0,2,1,T2,4,1200,1,1,Education Loan,12,12,14000
28410,Churachandpur,45,F,ST,School,none,48000,3000,1,2,1,T2,4,1400,1,1,Education Loan,12,12,14000
28411,SANDESHKHALI,48,F,ST,Fish rearing,Daily wage labourer,60000,4000,0,0,1,T1,2,650,1,1,Meat Businesses,12,12,5000
28412,SANDESHKHALI,19,F,SC,Fish rearing,Daily wage labourer,54000,3800,0,0,1,T1,2,800,1,1,Meat Businesses,12,12,5000
28413,SANDESHKHALI,21,F,GENERAL,Fish rearing,Daily wage labourer,54000,3800,0,0,1,T1,2,800,1,1,Meat Businesses,12,12,5000
28414,SANDESHKHALI,53,F,SC,Fish rearing,Daily wage labourer,60000,3800,0,0,1,T1,2,800,1,1,Meat Businesses,12,12,5000
28415,Baruipur,37,F,S.C,Rice business,none,59400,4400,0,1,1,T1,4,300,1,0.5,Agro Based Businesses,12,50,12000
28416,Baruipur,34,F,G.C,Artificial Jewellery Business,none,60000,3600,0,1,1,R,3,450,1,0.5,Artifical Jewellry Selling,12,50,12000
28417,Baruipur,28,F,S.C,Poultry farm,none,59400,4000,0,1,1,T1,3,300,1,0.5,Meat Businesses,12,50,12000
28418,Baruipur,24,F,G.C,Saree business,none,56400,3500,0,1,1,T1,3,300,1,0.5,Apparels,12,50,12000
28419,Baruipur,27,F,G.C,Fireworks making,none,60000,4200,0,1,1,R,3,300,1,0.5,Business Services - I,12,50,12000
28420,Baruipur,35,F,G.C,Cosmetic Shop,none,60000,4500,0,1,1,T1,3,350,1,0.5,Retail Store,12,50,12000
28421,Pusad,45,F,OBC,Cotton Business,none,36000,3800,0,2,1,T2,3,1000,1,1,Agro Based Businesses,12,12,8000
28422,Pusad,39,F,OBC,Buffalo rearing,none,72000,3800,0,1,1,T2,3,800,1,1,Animal husbandry,12,12,12000
28423,Pusad,35,F,OBC,Buffalo rearing,none,36000,32000,0,1,1,T2,2,500,1,1,Animal husbandry,12,12,12000
28424,Pusad,29,F,OBC,Buffalo rearing,none,42000,4000,0,3,1,T2,2,1000,1,1,Animal husbandry,12,12,12000
28425,Pusad,27,F,OBC,Candy Business,none,48000,2800,0,3,1,T2,2,300,1,1,Business Services - I,12,12,12000
28426,Pusad,45,F,OBC,Grocery store,none,72000,4000,0,1,1,T2,3,800,1,1,Agro Based Businesses,12,12,12000
28427,Pusad,45,F,OBC,Tailoring,none,36000,3500,0,0,1,T2,3,500,1,1,Apparels,12,12,12000
28428,Baruipur,30,F,G.C,Readymade Garments,none,60000,3900,0,3,1,T1,5,500,1,0.5,Apparels,12,50,12000
28429,Pusad,43,F,2nd,Buffalo rearing,none,48000,4000,0,0,1,T2,2,600,1,1,Animal husbandry,12,12,12000
28430,Baruipur,30,F,G.C,Artificial Jewellery Business,none,50400,3500,0,1,1,R,3,300,1,0.5,Artifical Jewellry Selling,12,50,8000
28431,Pusad,28,F,OBC,Buffalo rearing,none,36000,3500,0,3,1,T2,2,600,1,1,Animal husbandry,12,12,12000
28432,Pusad,30,F,OBC,Grocery store,none,48000,3000,0,1,1,T2,2,300,1,1,Agro Based Businesses,12,12,12000
28433,Baruipur,29,F,G.C,Saree business,none,60000,3500,0,1,1,T1,3,300,1,0.5,Apparels,12,50,8000
28434,Pusad,45,F,OBC,Centering Work,none,48000,3500,0,2,1,T2,3,1000,1,1,Construction Related Activities,12,12,12000
28435,Pusad,45,F,OBC,Grocery store,none,72000,4000,0,0,1,T2,3,1000,1,1,Agro Based Businesses,12,12,15000
28436,Pusad,38,F,OBC,Tailoring,none,36000,3700,0,1,1,T2,2,1000,1,1,Apparels,12,12,15000
28437,Pusad,25,F,OBC,Mini hotel,none,48000,2500,0,2,1,T2,2,200,1,1,Eateries,12,12,15000
28438,Pusad,45,F,OBC,Papad business,none,36000,3500,0,1,1,T2,2,800,1,1,Eateries,12,12,15000
28439,Baruipur,45,F,G.C,Electrician,none,60000,4000,0,1,1,R,3,500,1,0.5,Business Services - I,12,50,12000
28440,Baruipur,31,F,S.C,Fruits business,none,54400,4000,0,1,1,T1,3,250,1,0.5,Agro Based Businesses,12,50,12000
28441,Baruipur,41,F,G.C,Paddy processing,none,60000,4000,0,0,1,T1,4,350,1,0.5,Agro Based Businesses,12,50,12000
28442,Baruipur,45,F,G.C,Beedi rolling business,none,60000,4000,0,0,1,T1,3,450,1,0.5,Tobacco Related Activities,12,50,12000
28443,Baruipur,37,F,G.C,Tailoring,none,57600,4100,2,1,1,R,5,250,1,0.5,Apparels,12,50,12000
28444,Baruipur,30,F,S.C,,none,59200,3800,0,2,1,T1,4,230,1,0.5,#N/A,12,50,12000
28445,Baruipur,50,F,S.C,Paper Item Making,none,52800,4000,1,0,1,R,4,750,1,0.5,Utensil Selling,12,50,8000
28446,Baruipur,32,F,G.C,Beedi rolling business,none,58000,4000,0,1,1,R,3,300,1,0.5,Tobacco Related Activities,12,50,12000
28447,Baruipur,36,F,G.C,Fruits business,none,60000,4000,0,4,1,T1,6,500,1,0.5,Agro Based Businesses,12,50,12000
28448,Baruipur,30,F,G.C,Beedi rolling business,none,59200,3700,0,1,1,T1,3,300,1,0.5,Tobacco Related Activities,12,50,12000
28449,Baruipur,35,F,G.C,Fruits business,none,59200,3000,0,2,1,T1,4,300,1,0.5,Agro Based Businesses,12,50,12000
28450,Pusad,23,F,OBC,Spices and condiments business,none,48000,2500,0,1,1,T2,2,300,1,1,Agro Based Businesses,12,12,15000
28451,Baruipur,48,F,G.C,Fruits business,none,60000,4000,1,0,1,T1,3,300,1,0.5,Agro Based Businesses,12,50,12000
28452,Pusad,40,F,OBC,Tailoring,none,60000,4000,0,0,1,T2,3,800,1,1,Apparels,12,12,15000
28453,SANDESHKHALI,29,F,ST,Paddy processing,Daily wage labourer,54000,3800,0,0,1,T1,2,700,1,1,Agro Based Businesses,12,12,5000
28454,SANDESHKHALI,46,F,ST,Paddy processing,Daily wage labourer,54000,3800,0,0,1,T1,2,800,1,1,Agro Based Businesses,12,12,5000
28455,Pusad,45,F,Muslim,Cloth business,none,48000,5000,0,0,1,T2,2,1000,1,1,Apparels,12,12,15000
28456,Pusad,23,F,OBC,Pottery making,none,48000,3000,0,2,1,T2,2,600,1,1,Handicrafts,12,12,15000
28457,Pusad,45,F,OBC,Grocery store,none,36000,3500,0,0,1,T2,2,300,1,1,Agro Based Businesses,12,12,8000
28458,Pusad,45,F,OBC,Saree business,none,60000,3500,0,0,1,T2,3,600,1,1,Apparels,12,12,15000
28459,Pusad,42,F,OBC,Buffalo rearing,none,36000,3500,0,0,1,T2,2,1000,1,1,Animal husbandry,12,12,15000
28460,Pusad,35,F,OBC,Tailoring,none,36000,4000,0,2,1,T2,2,600,1,1,Apparels,12,12,15000
28461,SAMBALPUR,46,F,OBC,Vegetable cultivation,Others,72000,5200,0,0,1,T1,4,400,0,0.5,Farming/ Agriculture,12,12,12000
28462,Pusad,42,F,OBC,Worship Material Making,none,36000,3000,0,1,1,T2,2,600,1,1,Handicrafts,12,12,15000
28463,Sambalpur,53,F,ST,Cycle repair shop,Others,74400,5500,0,0,1,T1,2,450,1,0.5,Repair Services,12,12,12000
28464,Pusad,38,F,OBC,Grocery store,none,36000,2500,0,1,1,T2,2,600,1,1,Agro Based Businesses,12,12,8000
28465,SAMBALPUR,44,F,ST,Puffed rice business,none,74400,5700,0,0,1,R,3,400,1,0.5,Eateries,12,12,12000
28466,Sambalpur,52,F,ST,Betel shop,Others,86400,6500,0,0,1,R,2,350,0,1,Tobacco Related Activities,12,12,12000
28467,Baruipur,28,F,G.C,Fruits business,none,58000,4000,0,2,1,T1,4,250,1,0.5,Agro Based Businesses,12,50,12000
28468,Pusad,20,F,OBC,Worship Material Making,none,24000,2000,0,0,1,T2,2,500,1,1,Handicrafts,12,12,8000
28469,SAMBALPUR,27,F,OBC,Tailoring,none,78000,5800,1,0,1,R,3,300,1,1,Apparels,12,12,12000
28470,Pusad,20,F,Muslim,Eggs selling,none,42000,2000,0,0,1,T2,2,200,1,1,Meat Businesses,12,12,12000
28471,Pusad,45,F,OBC,General store,none,36000,3500,0,1,1,T2,2,700,1,1,Retail Store,12,12,12000
28472,Pusad,37,F,Muslim,Electrician,none,48000,3000,0,2,1,T2,2,400,1,1,Business Services - I,12,12,12000
28473,,28,F,OBC,Cow Rearing,none,25000,2000,0,0,1,R,3,950,1,1,Animal husbandry,12,12,12000
28474,,40,F,General,Cow Rearing,none,35000,2000,0,1,1,T2,2,750,0,1,Animal husbandry,12,12,12000
28475,,39,F,OBC,Pottery making,none,35000,2500,0,1,1,T2,3,3,1,1,Handicrafts,12,12,12000
28476,,37,F,OBC,Tailoring,none,25000,2500,0,0,1,T1,2,800,1,1,Apparels,12,12,12000
28477,,35,F,OBC,Betel shop,none,35000,3000,0,0,1,T1,4,950,1,1,Tobacco Related Activities,12,12,12000
28478,Baruipur,43,F,G.C,Fruits business,none,60000,3200,0,0,1,T1,2,300,1,0.5,Agro Based Businesses,12,50,12000
28479,Baruipur,28,F,G.C,Beedi rolling business,none,59200,4000,0,2,1,T1,4,300,1,0.5,Tobacco Related Activities,12,50,12000
28480,Baruipur,24,F,G.C,Poultry farm,none,58800,3800,0,1,1,R,3,1000,1,0.5,Meat Businesses,12,50,12000
28481,Baruipur,27,F,G.C,Fruits business,none,59200,4000,0,2,1,T1,4,500,1,0.5,Agro Based Businesses,12,50,12000
28482,Baruipur,26,F,S.C,Fruits business,none,56400,4000,0,1,1,T1,3,400,1,0.5,Agro Based Businesses,12,50,8000
28483,SAMBALPUR,49,F,ST,Vegetable cultivation,Others,22000,1400,0,0,1,T1,2,400,0,0.5,Farming/ Agriculture,12,12,12000
28484,SAMBALPUR,33,F,ST,Vegetable cultivation,Others,30000,1800,0,1,1,T1,3,1200,1,1,Farming/ Agriculture,12,12,12000
28485,,35,F,OBC,Betel shop,none,25000,3000,0,2,1,T2,4,900,1,1,Tobacco Related Activities,12,12,12000
28486,SAMBALPUR,38,F,ST,Cloth business,Others,90000,6800,0,3,0,R,5,600,1,0.5,Apparels,12,12,12000
28487,SAMBALPUR,42,F,OBC,Tailoring,none,90000,6700,0,1,1,R,4,350,1,1,Apparels,12,12,12000
28488,SAMBALPUR,23,F,OBC,Contract work,Agriculture,75000,5750,0,1,1,R,3,400,1,1,Construction Related Activities,12,12,12000
28489,,43,F,OBC,Betel shop,none,25000,2000,0,0,1,R,4,980,1,1,Tobacco Related Activities,12,12,12000
28490,,57,F,OBC,Betel shop,none,36000,3000,1,0,1,T1,5,900,1,1,Tobacco Related Activities,12,12,12000
28491,SAMBALPUR,55,F,OBC,Vegetable cultivation,none,92400,7200,0,0,1,R,3,300,1,1,Farming/ Agriculture,12,12,12000
28492,,35,F,OBC,Tailoring,none,40000,2000,0,1,1,R,4,900,1,1,Apparels,12,12,12000
28493,,32,F,OBC,Cow Rearing,none,40000,3000,0,1,1,T1,4,750,1,1,Animal husbandry,12,12,12000
