2022-07-20/10:41:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:18		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:27:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:27		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:28:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:29:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:27		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:30:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:27		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:31:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:03		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:18		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:33		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:32:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:03		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:16		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:18		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:33		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:33:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:03		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:34:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:35:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:18		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:36:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:16		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:18		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:46		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:37:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:03		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:38:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:39:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:40:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:40:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:40:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:40:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:40:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:40:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:40:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:40:46		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:40:50		 raw_data.csv: Entry loaded successfully!!
